p1/id	p1/hip:tx	p1/hip:ty	p1/hip:tz	p1/spine:tx	p1/spine:ty	p1/spine:tz	p1/neck:tx	p1/neck:ty	p1/neck:tz	p1/head:tx	p1/head:ty	p1/head:tz	p1/shoulder_l:tx	p1/shoulder_l:ty	p1/shoulder_l:tz	p1/elbow_l:tx	p1/elbow_l:ty	p1/elbow_l:tz	p1/wrist_l:tx	p1/wrist_l:ty	p1/wrist_l:tz	p1/hand_l:tx	p1/hand_l:ty	p1/hand_l:tz	p1/shoulder_r:tx	p1/shoulder_r:ty	p1/shoulder_r:tz	p1/elbow_r:tx	p1/elbow_r:ty	p1/elbow_r:tz	p1/wrist_r:tx	p1/wrist_r:ty	p1/wrist_r:tz	p1/hand_r:tx	p1/hand_r:ty	p1/hand_r:tz	p1/hip_l:tx	p1/hip_l:ty	p1/hip_l:tz	p1/knee_l:tx	p1/knee_l:ty	p1/knee_l:tz	p1/ankle_l:tx	p1/ankle_l:ty	p1/ankle_l:tz	p1/foot_l:tx	p1/foot_l:ty	p1/foot_l:tz	p1/hip_r:tx	p1/hip_r:ty	p1/hip_r:tz	p1/knee_r:tx	p1/knee_r:ty	p1/knee_r:tz	p1/ankle_r:tx	p1/ankle_r:ty	p1/ankle_r:tz	p1/foot_r:tx	p1/foot_r:ty	p1/foot_r:tz	p1/shoulder_c:tx	p1/shoulder_c:ty	p1/shoulder_c:tz	p1/handtip_l:tx	p1/handtip_l:ty	p1/handtip_l:tz	p1/thumb_l:tx	p1/thumb_l:ty	p1/thumb_l:tz	p1/handtip_r:tx	p1/handtip_r:ty	p1/handtip_r:tz	p1/thumb_r:tx	p1/thumb_r:ty	p1/thumb_r:tz
38	0.2189612	-0.3677677	3.292887	0.2735391	-0.005646438	3.368141	0.3212332	0.3497813	3.419816	0.3563948	0.4546458	3.514927	0.2030646	0.2133488	3.323839	0.01068676	0.1668643	3.540915	-0.1248055	0.2153392	3.726639	-0.08270577	0.2458302	3.723466	0.4155917	0.1449095	3.264388	0.4764986	-0.1101272	3.270527	0.488432	-0.3403787	3.302876	0.4861494	-0.4093079	3.343858	0.1569998	-0.344236	3.260073	0.09395373	-0.7574187	3.237048	0.09254141	-1.101499	3.033787	0.0996493	-1.103253	2.857914	0.275887	-0.3786471	3.241322	0.3308972	-0.8702443	3.132546	0.2947943	-1.131467	2.823235	0.2703735	-1.103995	2.660002	0.3099995	0.2618349	3.409664	-0.1117705	0.229552	3.752089	-0.1026469	0.212817	3.735234	0.481069	-0.4847362	3.358867	0.4899176	-0.4347513	3.308277
38	0.2189612	-0.3677677	3.292887	0.2735391	-0.005646438	3.368141	0.3212332	0.3497813	3.419816	0.3563948	0.4546458	3.514927	0.2030646	0.2133488	3.323839	0.01068676	0.1668643	3.540915	-0.1248055	0.2153392	3.726639	-0.08270577	0.2458302	3.723466	0.4155917	0.1449095	3.264388	0.4764986	-0.1101272	3.270527	0.488432	-0.3403787	3.302876	0.4861494	-0.4093079	3.343858	0.1569998	-0.344236	3.260073	0.09395373	-0.7574187	3.237048	0.09254141	-1.101499	3.033787	0.0996493	-1.103253	2.857914	0.275887	-0.3786471	3.241322	0.3308972	-0.8702443	3.132546	0.2947943	-1.131467	2.823235	0.2703735	-1.103995	2.660002	0.3099995	0.2618349	3.409664	-0.1117705	0.229552	3.752089	-0.1026469	0.212817	3.735234	0.481069	-0.4847362	3.358867	0.4899176	-0.4347513	3.308277
38	0.219027	-0.3672136	3.293122	0.2724808	-0.004820745	3.367213	0.3184481	0.3512474	3.418817	0.3493252	0.4562458	3.515225	0.190367	0.2167074	3.327477	0.01135397	0.1636216	3.542194	-0.09785513	0.1982091	3.73921	-0.08996496	0.2066566	3.736284	0.4154164	0.1453608	3.264056	0.4764821	-0.1096157	3.270209	0.4886449	-0.3394774	3.303415	0.4884117	-0.4082109	3.343665	0.1568896	-0.3438671	3.261211	0.09379703	-0.7535579	3.238344	0.09604654	-1.100951	3.051066	0.101158	-1.101923	2.873952	0.2758553	-0.3781249	3.241334	0.3308301	-0.8696839	3.132727	0.3004333	-1.151639	2.831267	0.2727322	-1.120763	2.664111	0.3076622	0.2631894	3.408657	-0.1114267	0.2235918	3.750755	-0.08079235	0.1461446	3.730541	0.4840331	-0.4827209	3.358367	0.4920808	-0.4312108	3.307082
38	0.219027	-0.3672136	3.293122	0.2724808	-0.004820745	3.367213	0.3184481	0.3512474	3.418817	0.3493252	0.4562458	3.515225	0.190367	0.2167074	3.327477	0.01135397	0.1636216	3.542194	-0.09785513	0.1982091	3.73921	-0.08996496	0.2066566	3.736284	0.4154164	0.1453608	3.264056	0.4764821	-0.1096157	3.270209	0.4886449	-0.3394774	3.303415	0.4884117	-0.4082109	3.343665	0.1568896	-0.3438671	3.261211	0.09379703	-0.7535579	3.238344	0.09604654	-1.100951	3.051066	0.101158	-1.101923	2.873952	0.2758553	-0.3781249	3.241334	0.3308301	-0.8696839	3.132727	0.3004333	-1.151639	2.831267	0.2727322	-1.120763	2.664111	0.3076622	0.2631894	3.408657	-0.1114267	0.2235918	3.750755	-0.08079235	0.1461446	3.730541	0.4840331	-0.4827209	3.358367	0.4920808	-0.4312108	3.307082
38	0.2190716	-0.3667459	3.293305	0.2713374	-0.0040188	3.366507	0.314933	0.3526138	3.418567	0.3435273	0.4575089	3.515996	0.1669979	0.2240783	3.336894	-0.005640937	0.1536844	3.565435	-0.1064928	0.1756034	3.772336	-0.1336494	0.1718282	3.82005	0.4137941	0.1472163	3.263899	0.4764559	-0.1084108	3.269376	0.4891037	-0.337826	3.303801	0.4912519	-0.4053972	3.341355	0.1568322	-0.3435606	3.262217	0.09365348	-0.7509235	3.23925	0.09514903	-1.114786	3.092458	0.1000982	-1.110699	2.915182	0.2757854	-0.3775679	3.241147	0.3307737	-0.8691371	3.132881	0.304848	-1.170237	2.84495	0.2757944	-1.137787	2.674124	0.3048467	0.2644727	3.408203	-0.1551677	0.2002065	3.824814	-0.1106345	0.09512208	3.803682	0.4868679	-0.480371	3.357024	0.4950481	-0.4286945	3.305557
38	0.2190716	-0.3667459	3.293305	0.2713374	-0.0040188	3.366507	0.314933	0.3526138	3.418567	0.3435273	0.4575089	3.515996	0.1669979	0.2240783	3.336894	-0.005640937	0.1536844	3.565435	-0.1064928	0.1756034	3.772336	-0.1336494	0.1718282	3.82005	0.4137941	0.1472163	3.263899	0.4764559	-0.1084108	3.269376	0.4891037	-0.337826	3.303801	0.4912519	-0.4053972	3.341355	0.1568322	-0.3435606	3.262217	0.09365348	-0.7509235	3.23925	0.09514903	-1.114786	3.092458	0.1000982	-1.110699	2.915182	0.2757854	-0.3775679	3.241147	0.3307737	-0.8691371	3.132881	0.304848	-1.170237	2.84495	0.2757944	-1.137787	2.674124	0.3048467	0.2644727	3.408203	-0.1551677	0.2002065	3.824814	-0.1106345	0.09512208	3.803682	0.4868679	-0.480371	3.357024	0.4950481	-0.4286945	3.305557
38	0.2190667	-0.3662711	3.293463	0.2699582	-0.003293213	3.365885	0.3108807	0.3531498	3.418315	0.3356159	0.4571749	3.518369	0.1564028	0.2273885	3.34108	-0.01226491	0.1389519	3.575454	-0.08569476	0.2088556	3.773935	-0.1222462	0.1798062	3.811572	0.4117194	0.1489983	3.263852	0.4763698	-0.1065623	3.268152	0.4910288	-0.3347688	3.304417	0.4941569	-0.4003468	3.33761	0.1567582	-0.3432046	3.263181	0.09368107	-0.7493352	3.239823	0.09451591	-1.12015	3.105817	0.09941173	-1.114049	2.927912	0.2756311	-0.3769409	3.240764	0.3307121	-0.8685662	3.133018	0.3075238	-1.17887	2.850029	0.2777696	-1.146576	2.677937	0.3015625	0.2651917	3.407802	-0.1119164	0.2066588	3.778759	-0.08875875	0.09978575	3.784262	0.4926506	-0.4736868	3.357372	0.5011361	-0.4323341	3.307287
38	0.2190667	-0.3662711	3.293463	0.2699582	-0.003293213	3.365885	0.3108807	0.3531498	3.418315	0.3356159	0.4571749	3.518369	0.1564028	0.2273885	3.34108	-0.01226491	0.1389519	3.575454	-0.08569476	0.2088556	3.773935	-0.1222462	0.1798062	3.811572	0.4117194	0.1489983	3.263852	0.4763698	-0.1065623	3.268152	0.4910288	-0.3347688	3.304417	0.4941569	-0.4003468	3.33761	0.1567582	-0.3432046	3.263181	0.09368107	-0.7493352	3.239823	0.09451591	-1.12015	3.105817	0.09941173	-1.114049	2.927912	0.2756311	-0.3769409	3.240764	0.3307121	-0.8685662	3.133018	0.3075238	-1.17887	2.850029	0.2777696	-1.146576	2.677937	0.3015625	0.2651917	3.407802	-0.1119164	0.2066588	3.778759	-0.08875875	0.09978575	3.784262	0.4926506	-0.4736868	3.357372	0.5011361	-0.4323341	3.307287
38	0.2190667	-0.3662711	3.293463	0.2699582	-0.003293213	3.365885	0.3108807	0.3531498	3.418315	0.3356159	0.4571749	3.518369	0.1564028	0.2273885	3.34108	-0.01226491	0.1389519	3.575454	-0.08569476	0.2088556	3.773935	-0.1222462	0.1798062	3.811572	0.4117194	0.1489983	3.263852	0.4763698	-0.1065623	3.268152	0.4910288	-0.3347688	3.304417	0.4941569	-0.4003468	3.33761	0.1567582	-0.3432046	3.263181	0.09368107	-0.7493352	3.239823	0.09451591	-1.12015	3.105817	0.09941173	-1.114049	2.927912	0.2756311	-0.3769409	3.240764	0.3307121	-0.8685662	3.133018	0.3075238	-1.17887	2.850029	0.2777696	-1.146576	2.677937	0.3015625	0.2651917	3.407802	-0.1119164	0.2066588	3.778759	-0.08875875	0.09978575	3.784262	0.4926506	-0.4736868	3.357372	0.5011361	-0.4323341	3.307287
38	0.2190249	-0.365853	3.293557	0.268075	-0.002609403	3.365283	0.305831	0.3532887	3.418337	0.327781	0.4560024	3.521581	0.1515589	0.2287494	3.342733	-0.01608694	0.1300208	3.57807	-0.07178294	0.2203439	3.772589	-0.1055378	0.1898991	3.796982	0.4103361	0.1502222	3.263654	0.4761546	-0.1040014	3.266401	0.4926433	-0.33172	3.303192	0.4960952	-0.4006493	3.335847	0.1566708	-0.342903	3.263942	0.09384725	-0.7488534	3.240038	0.09410515	-1.123456	3.113243	0.09934217	-1.115798	2.935157	0.2753932	-0.3763393	3.240126	0.3306357	-0.8680938	3.133075	0.3088092	-1.183741	2.852469	0.2787368	-1.151804	2.679665	0.297335	0.2656021	3.407604	-0.1010092	0.2099033	3.77289	-0.08229811	0.1673764	3.747313	0.4955223	-0.4718752	3.352674	0.5034209	-0.4331038	3.305253
38	0.2187506	-0.3654205	3.293398	0.2660622	-0.002053762	3.364803	0.3017294	0.3532849	3.418908	0.3201307	0.454869	3.525395	0.1476978	0.2290195	3.343683	-0.01788159	0.1235087	3.568589	-0.05535638	0.2230163	3.76245	-0.09037036	0.1895725	3.781963	0.4082987	0.1514505	3.263655	0.475827	-0.1011091	3.264683	0.4941241	-0.3285178	3.301674	0.497649	-0.4014272	3.334598	0.156276	-0.3426284	3.264428	0.09411848	-0.7495583	3.239971	0.09369178	-1.126521	3.117319	0.09919795	-1.117629	2.939474	0.2749062	-0.3757965	3.238577	0.3305725	-0.8677814	3.133081	0.3094185	-1.186766	2.853896	0.2792042	-1.155114	2.680585	0.2937359	0.2658142	3.407823	-0.06019575	0.2154893	3.747637	-0.07870732	0.1613427	3.744673	0.4971955	-0.4707328	3.351494	0.506065	-0.4296382	3.299419
38	0.2187506	-0.3654205	3.293398	0.2660622	-0.002053762	3.364803	0.3017294	0.3532849	3.418908	0.3201307	0.454869	3.525395	0.1476978	0.2290195	3.343683	-0.01788159	0.1235087	3.568589	-0.05535638	0.2230163	3.76245	-0.09037036	0.1895725	3.781963	0.4082987	0.1514505	3.263655	0.475827	-0.1011091	3.264683	0.4941241	-0.3285178	3.301674	0.497649	-0.4014272	3.334598	0.156276	-0.3426284	3.264428	0.09411848	-0.7495583	3.239971	0.09369178	-1.126521	3.117319	0.09919795	-1.117629	2.939474	0.2749062	-0.3757965	3.238577	0.3305725	-0.8677814	3.133081	0.3094185	-1.186766	2.853896	0.2792042	-1.155114	2.680585	0.2937359	0.2658142	3.407823	-0.06019575	0.2154893	3.747637	-0.07870732	0.1613427	3.744673	0.4971955	-0.4707328	3.351494	0.506065	-0.4296382	3.299419
38	0.2182892	-0.3648846	3.293053	0.2637471	-0.0015846	3.364405	0.2976982	0.3529069	3.419764	0.3130215	0.4534147	3.529109	0.1447222	0.2282482	3.344228	-0.01750986	0.1184604	3.562911	-0.05635786	0.07204788	3.747434	-0.0646334	0.09227319	3.758923	0.405523	0.1530426	3.264221	0.4755035	-0.09872637	3.263348	0.4951306	-0.3260265	3.30031	0.498877	-0.4025039	3.332842	0.1556371	-0.3422017	3.264669	0.09522662	-0.8019384	3.228924	0.09360147	-1.167967	3.109333	0.09886926	-1.148218	2.932175	0.2743998	-0.3753086	3.237088	0.3304894	-0.8674969	3.133058	0.3097532	-1.188855	2.854952	0.2797159	-1.157428	2.68124	0.2900711	0.2657063	3.408301	-0.06642343	0.06327122	3.735622	-0.08286205	0.0798645	3.724727	0.4980891	-0.4697758	3.347513	0.5071549	-0.4350308	3.297083
38	0.2182892	-0.3648846	3.293053	0.2637471	-0.0015846	3.364405	0.2976982	0.3529069	3.419764	0.3130215	0.4534147	3.529109	0.1447222	0.2282482	3.344228	-0.01750986	0.1184604	3.562911	-0.05635786	0.07204788	3.747434	-0.0646334	0.09227319	3.758923	0.405523	0.1530426	3.264221	0.4755035	-0.09872637	3.263348	0.4951306	-0.3260265	3.30031	0.498877	-0.4025039	3.332842	0.1556371	-0.3422017	3.264669	0.09522662	-0.8019384	3.228924	0.09360147	-1.167967	3.109333	0.09886926	-1.148218	2.932175	0.2743998	-0.3753086	3.237088	0.3304894	-0.8674969	3.133058	0.3097532	-1.188855	2.854952	0.2797159	-1.157428	2.68124	0.2900711	0.2657063	3.408301	-0.06642343	0.06327122	3.735622	-0.08286205	0.0798645	3.724727	0.4980891	-0.4697758	3.347513	0.5071549	-0.4350308	3.297083
38	0.2176131	-0.3639719	3.292469	0.2611847	-0.00103995	3.364271	0.2929092	0.3522397	3.421816	0.3087854	0.4527492	3.5313	0.1427379	0.2269364	3.344246	-0.01441173	0.113934	3.556998	-0.06342594	0.02736016	3.736172	-0.03943603	0.03218117	3.747409	0.402827	0.1543989	3.264918	0.4751702	-0.09685307	3.262313	0.4958537	-0.324128	3.299158	0.4993303	-0.3986987	3.325535	0.1546355	-0.3412103	3.264325	0.09721664	-0.8312948	3.217024	0.09307702	-1.187078	3.098968	0.09943549	-1.16126	2.923678	0.2738976	-0.374651	3.235868	0.3303536	-0.8670335	3.133007	0.3099979	-1.190319	2.855624	0.2804161	-1.159143	2.681474	0.2858296	0.2654413	3.409652	-0.04000684	0.0212261	3.727475	-0.06763337	0.04208917	3.718123	0.4987756	-0.4682825	3.339069	0.5076748	-0.4389689	3.294332
38	0.2176131	-0.3639719	3.292469	0.2611847	-0.00103995	3.364271	0.2929092	0.3522397	3.421816	0.3087854	0.4527492	3.5313	0.1427379	0.2269364	3.344246	-0.01441173	0.113934	3.556998	-0.06342594	0.02736016	3.736172	-0.03943603	0.03218117	3.747409	0.402827	0.1543989	3.264918	0.4751702	-0.09685307	3.262313	0.4958537	-0.324128	3.299158	0.4993303	-0.3986987	3.325535	0.1546355	-0.3412103	3.264325	0.09721664	-0.8312948	3.217024	0.09307702	-1.187078	3.098968	0.09943549	-1.16126	2.923678	0.2738976	-0.374651	3.235868	0.3303536	-0.8670335	3.133007	0.3099979	-1.190319	2.855624	0.2804161	-1.159143	2.681474	0.2858296	0.2654413	3.409652	-0.04000684	0.0212261	3.727475	-0.06763337	0.04208917	3.718123	0.4987756	-0.4682825	3.339069	0.5076748	-0.4389689	3.294332
38	0.2168239	-0.3631676	3.291739	0.2583706	-0.0006643892	3.364145	0.2885979	0.3516046	3.42359	0.3051471	0.4522366	3.532972	0.1417337	0.2254987	3.344073	-0.01522251	0.111636	3.55755	-0.08253741	2.931803e-05	3.738054	-0.09554323	-0.01111488	3.785436	0.4013824	0.1551182	3.265131	0.4748105	-0.09542068	3.261516	0.4963671	-0.3227102	3.29813	0.4993983	-0.3956294	3.320737	0.1535933	-0.3403756	3.263887	0.09796045	-0.8427905	3.212497	0.0923464	-1.196254	3.090791	0.09960415	-1.168266	2.915406	0.2732624	-0.3740885	3.234369	0.3302246	-0.866678	3.132927	0.3103383	-1.191378	2.856269	0.2812538	-1.16041	2.681957	0.2817918	0.2650841	3.410905	-0.1043822	-0.02578668	3.77104	-0.1267269	-0.001935406	3.759454	0.4988753	-0.4675429	3.335867	0.5080408	-0.4392189	3.290612
38	0.2168239	-0.3631676	3.291739	0.2583706	-0.0006643892	3.364145	0.2885979	0.3516046	3.42359	0.3051471	0.4522366	3.532972	0.1417337	0.2254987	3.344073	-0.01522251	0.111636	3.55755	-0.08253741	2.931803e-05	3.738054	-0.09554323	-0.01111488	3.785436	0.4013824	0.1551182	3.265131	0.4748105	-0.09542068	3.261516	0.4963671	-0.3227102	3.29813	0.4993983	-0.3956294	3.320737	0.1535933	-0.3403756	3.263887	0.09796045	-0.8427905	3.212497	0.0923464	-1.196254	3.090791	0.09960415	-1.168266	2.915406	0.2732624	-0.3740885	3.234369	0.3302246	-0.866678	3.132927	0.3103383	-1.191378	2.856269	0.2812538	-1.16041	2.681957	0.2817918	0.2650841	3.410905	-0.1043822	-0.02578668	3.77104	-0.1267269	-0.001935406	3.759454	0.4988753	-0.4675429	3.335867	0.5080408	-0.4392189	3.290612
38	0.2168239	-0.3631676	3.291739	0.2583706	-0.0006643892	3.364145	0.2885979	0.3516046	3.42359	0.3051471	0.4522366	3.532972	0.1417337	0.2254987	3.344073	-0.01522251	0.111636	3.55755	-0.08253741	2.931803e-05	3.738054	-0.09554323	-0.01111488	3.785436	0.4013824	0.1551182	3.265131	0.4748105	-0.09542068	3.261516	0.4963671	-0.3227102	3.29813	0.4993983	-0.3956294	3.320737	0.1535933	-0.3403756	3.263887	0.09796045	-0.8427905	3.212497	0.0923464	-1.196254	3.090791	0.09960415	-1.168266	2.915406	0.2732624	-0.3740885	3.234369	0.3302246	-0.866678	3.132927	0.3103383	-1.191378	2.856269	0.2812538	-1.16041	2.681957	0.2817918	0.2650841	3.410905	-0.1043822	-0.02578668	3.77104	-0.1267269	-0.001935406	3.759454	0.4988753	-0.4675429	3.335867	0.5080408	-0.4392189	3.290612
38	0.2159226	-0.362172	3.290904	0.2548915	0.0005919898	3.36466	0.2821647	0.3539147	3.42867	0.2993115	0.4545467	3.537686	0.1411132	0.2241722	3.344001	-0.0153888	0.1130295	3.562692	-0.09897747	0.0003228914	3.750455	-0.1178972	-0.02935224	3.808081	0.4003231	0.1556391	3.265279	0.4742369	-0.09406335	3.260876	0.4966205	-0.3214402	3.296916	0.4995392	-0.3967012	3.318763	0.1524911	-0.3394039	3.263236	0.09839975	-0.8497111	3.209824	0.09090363	-1.212575	3.039238	0.1014656	-1.179817	2.864144	0.2726017	-0.3733849	3.23307	0.32999	-0.8661321	3.132817	0.3105921	-1.192138	2.856749	0.2819116	-1.161296	2.682327	0.2760803	0.2669603	3.414545	-0.1318835	-0.04460111	3.79788	-0.1487713	-0.02176121	3.782916	0.4987006	-0.4676622	3.331372	0.5068668	-0.4167203	3.274697
38	0.2151075	-0.3611855	3.290122	0.2508141	0.002335186	3.365948	0.2732565	0.3573534	3.436425	0.2956449	0.4572209	3.540969	0.1400265	0.2230047	3.34433	-0.01773779	0.1181807	3.571792	-0.1008928	0.1800577	3.770146	-0.1029752	0.1432248	3.781679	0.3981271	0.1562361	3.265869	0.4730621	-0.09228958	3.260253	0.4966393	-0.3199382	3.295501	0.4995696	-0.3969805	3.317078	0.1515019	-0.3384447	3.262518	0.09875132	-0.8529913	3.207702	0.09085584	-1.218893	3.013907	0.1017918	-1.183852	2.838714	0.2720464	-0.3726884	3.232044	0.329722	-0.8654875	3.132704	0.3107644	-1.192695	2.857123	0.2822243	-1.161954	2.682624	0.2683614	0.2698705	3.420456	-0.1151886	0.1380685	3.770283	-0.1285846	0.1367445	3.758108	0.4976117	-0.4685971	3.324855	0.5015591	-0.4428918	3.275382
38	0.2151075	-0.3611855	3.290122	0.2508141	0.002335186	3.365948	0.2732565	0.3573534	3.436425	0.2956449	0.4572209	3.540969	0.1400265	0.2230047	3.34433	-0.01773779	0.1181807	3.571792	-0.1008928	0.1800577	3.770146	-0.1029752	0.1432248	3.781679	0.3981271	0.1562361	3.265869	0.4730621	-0.09228958	3.260253	0.4966393	-0.3199382	3.295501	0.4995696	-0.3969805	3.317078	0.1515019	-0.3384447	3.262518	0.09875132	-0.8529913	3.207702	0.09085584	-1.218893	3.013907	0.1017918	-1.183852	2.838714	0.2720464	-0.3726884	3.232044	0.329722	-0.8654875	3.132704	0.3107644	-1.192695	2.857123	0.2822243	-1.161954	2.682624	0.2683614	0.2698705	3.420456	-0.1151886	0.1380685	3.770283	-0.1285846	0.1367445	3.758108	0.4976117	-0.4685971	3.324855	0.5015591	-0.4428918	3.275382
38	0.2142134	-0.3602234	3.289328	0.2460309	0.004123096	3.367921	0.2647786	0.3599609	3.444048	0.2931966	0.4593577	3.542828	0.1368733	0.2214143	3.346753	-0.02235622	0.1267097	3.586714	-0.1104904	0.2043005	3.783245	-0.1265548	0.2209852	3.83095	0.3937003	0.1573315	3.267094	0.4717661	-0.09067781	3.259798	0.4964525	-0.3186321	3.294185	0.4992443	-0.3974852	3.316022	0.1505477	-0.3377241	3.261973	0.09881275	-0.8529221	3.20646	0.09324536	-1.211787	3.078571	0.1014849	-1.180963	2.901403	0.2710966	-0.3714481	3.230473	0.3293056	-0.8644093	3.132499	0.3109251	-1.19307	2.857408	0.2827988	-1.162414	2.682865	0.2605757	0.2722717	3.42677	-0.1408829	0.2111503	3.8216	-0.1498449	0.2157184	3.806995	0.4968844	-0.4680495	3.320473	0.5008779	-0.4457866	3.27433
38	0.2142134	-0.3602234	3.289328	0.2460309	0.004123096	3.367921	0.2647786	0.3599609	3.444048	0.2931966	0.4593577	3.542828	0.1368733	0.2214143	3.346753	-0.02235622	0.1267097	3.586714	-0.1104904	0.2043005	3.783245	-0.1265548	0.2209852	3.83095	0.3937003	0.1573315	3.267094	0.4717661	-0.09067781	3.259798	0.4964525	-0.3186321	3.294185	0.4992443	-0.3974852	3.316022	0.1505477	-0.3377241	3.261973	0.09881275	-0.8529221	3.20646	0.09324536	-1.211787	3.078571	0.1014849	-1.180963	2.901403	0.2710966	-0.3714481	3.230473	0.3293056	-0.8644093	3.132499	0.3109251	-1.19307	2.857408	0.2827988	-1.162414	2.682865	0.2605757	0.2722717	3.42677	-0.1408829	0.2111503	3.8216	-0.1498449	0.2157184	3.806995	0.4968844	-0.4680495	3.320473	0.5008779	-0.4457866	3.27433
38	0.2135917	-0.3595975	3.288856	0.2422608	0.005422678	3.369829	0.2593598	0.3616634	3.448789	0.2909645	0.4614816	3.54413	0.1343513	0.2203434	3.348776	-0.02266978	0.1363868	3.599329	-0.1216529	0.2502856	3.794905	-0.138897	0.2921742	3.848804	0.3887512	0.158644	3.268419	0.470378	-0.08951349	3.259599	0.4956819	-0.3177504	3.292664	0.4986017	-0.3981658	3.315542	0.1500137	-0.3375612	3.261711	0.09878668	-0.8527303	3.205854	0.09009713	-1.213384	3.023833	0.1002943	-1.180804	2.84814	0.270383	-0.3703615	3.229626	0.32887	-0.8631862	3.132369	0.3109004	-1.193275	2.857731	0.2831755	-1.162717	2.683131	0.2553983	0.2738677	3.430994	-0.1521427	0.2859543	3.839113	-0.1590993	0.2807868	3.824035	0.4957392	-0.4691632	3.318377	0.4993191	-0.4400427	3.272769
38	0.2135917	-0.3595975	3.288856	0.2422608	0.005422678	3.369829	0.2593598	0.3616634	3.448789	0.2909645	0.4614816	3.54413	0.1343513	0.2203434	3.348776	-0.02266978	0.1363868	3.599329	-0.1216529	0.2502856	3.794905	-0.138897	0.2921742	3.848804	0.3887512	0.158644	3.268419	0.470378	-0.08951349	3.259599	0.4956819	-0.3177504	3.292664	0.4986017	-0.3981658	3.315542	0.1500137	-0.3375612	3.261711	0.09878668	-0.8527303	3.205854	0.09009713	-1.213384	3.023833	0.1002943	-1.180804	2.84814	0.270383	-0.3703615	3.229626	0.32887	-0.8631862	3.132369	0.3109004	-1.193275	2.857731	0.2831755	-1.162717	2.683131	0.2553983	0.2738677	3.430994	-0.1521427	0.2859543	3.839113	-0.1590993	0.2807868	3.824035	0.4957392	-0.4691632	3.318377	0.4993191	-0.4400427	3.272769
38	0.2131123	-0.3592683	3.288629	0.2394575	0.005963466	3.371257	0.2560444	0.3621719	3.451062	0.2882193	0.4625746	3.545325	0.1325716	0.2196106	3.350006	-0.02449919	0.1833982	3.613662	-0.1419477	0.1872244	3.795799	-0.1761409	0.2082257	3.862059	0.3784007	0.1617855	3.27107	0.4689135	-0.08861607	3.259538	0.4946417	-0.3171371	3.291378	0.4975727	-0.3991247	3.315669	0.1492228	-0.3389023	3.261722	0.09869992	-0.8533321	3.205519	0.08904855	-1.2119	3.007463	0.09985396	-1.179409	2.831993	0.2697644	-0.3694064	3.229263	0.3284534	-0.8619873	3.132319	0.3147742	-1.193223	2.894188	0.2896264	-1.16417	2.719481	0.2521401	0.2743705	3.433187	-0.1871452	0.202737	3.850846	-0.1941946	0.2005145	3.837281	0.4946431	-0.4679727	3.3201	0.498459	-0.4386779	3.273615
38	0.2126962	-0.3590585	3.288528	0.2374123	0.006231102	3.372351	0.253752	0.3624398	3.452538	0.2844329	0.4633776	3.546559	0.1311081	0.2191634	3.350918	-0.02548926	0.2055082	3.619456	-0.1497275	0.2020611	3.801642	-0.1936885	0.1818987	3.869976	0.3709161	0.1641277	3.273113	0.4667786	-0.08819982	3.259648	0.4935965	-0.3169073	3.290469	0.495347	-0.399806	3.317111	0.1485088	-0.3407734	3.262057	0.09844614	-0.8534951	3.205652	0.09299104	-1.146912	3.098454	0.09949715	-1.134413	2.918937	0.2692115	-0.3684845	3.229143	0.3280654	-0.8608217	3.132291	0.3157069	-1.192929	2.896794	0.290664	-1.164124	2.722341	0.2499339	0.274649	3.434621	-0.2037976	0.1776592	3.858291	-0.2105112	0.1728288	3.844978	0.490848	-0.4664968	3.326961	0.4970578	-0.4346217	3.27502
38	0.2126962	-0.3590585	3.288528	0.2374123	0.006231102	3.372351	0.253752	0.3624398	3.452538	0.2844329	0.4633776	3.546559	0.1311081	0.2191634	3.350918	-0.02548926	0.2055082	3.619456	-0.1497275	0.2020611	3.801642	-0.1936885	0.1818987	3.869976	0.3709161	0.1641277	3.273113	0.4667786	-0.08819982	3.259648	0.4935965	-0.3169073	3.290469	0.495347	-0.399806	3.317111	0.1485088	-0.3407734	3.262057	0.09844614	-0.8534951	3.205652	0.09299104	-1.146912	3.098454	0.09949715	-1.134413	2.918937	0.2692115	-0.3684845	3.229143	0.3280654	-0.8608217	3.132291	0.3157069	-1.192929	2.896794	0.290664	-1.164124	2.722341	0.2499339	0.274649	3.434621	-0.2037976	0.1776592	3.858291	-0.2105112	0.1728288	3.844978	0.490848	-0.4664968	3.326961	0.4970578	-0.4346217	3.27502
